instrument,instrument_type,instrument_year,rank,cosine_wp,cosine_wp_year,cosine_lag,cosine_similarity,rerank_wp,rerank_wp_year,rerank_lag,rerank_score
Decision 846,Decision,2025,4,ATCM31_wp063_rev1_e,2008,17,0.8078733086585999,ATCM27_wp047_rev1_e,2004,21,0.94491345
Decision 846,Decision,2025,5,ATCM31_wp063_e,2008,17,0.8074349164962769,ATCM31_wp063_e,2008,17,0.9438879
Decision 846,Decision,2025,6,ATCM25_wp042_e,2002,23,0.7342197895050049,ATCM31_wp063_rev1_e,2008,17,0.9437843
Decision 846,Decision,2025,7,ATCM26_wp041_e,2003,22,0.7339426875114441,ATCM26_wp041_e,2003,22,0.9125429
Decision 846,Decision,2025,8,ATCM18_wp008_e,1994,31,0.6945429444313049,ATCM25_wp028_e,2002,23,0.87604177
Decision 846,Decision,2025,9,ATCM25_wp044_e,2002,23,0.6887034177780151,ATCM18_wp008_e,1994,31,0.8661778
Decision 846,Decision,2025,10,ATCM25_wp028_e,2002,23,0.6721252799034119,ATCM25_wp044_e,2002,23,0.85805386
Decision 698,Decision,2019,1,ATCM35_wp030_e,2012,7,0.8573074340820312,ATCM35_wp030_e,2012,7,0.96597666
Decision 698,Decision,2019,2,ATCM36_wp067_e,2013,6,0.7939028739929199,ATCM35_wp047_e,2012,7,0.93982506
Decision 698,Decision,2019,3,ATCM45_wp015_rev2_e,2023,-4,0.7702379822731018,ATCM45_wp015_rev2_e,2023,-4,0.93677264
Decision 698,Decision,2019,4,ATCM36_wp031_e,2013,6,0.7527315616607666,ATCM36_wp031_e,2013,6,0.92856437
Decision 698,Decision,2019,5,ATCM35_wp047_e,2012,7,0.740487277507782,ATCM36_wp067_e,2013,6,0.92180926
Decision 698,Decision,2019,6,ATCM40_wp030_e,2017,2,0.7220256328582764,ATCM40_wp030_e,2017,2,0.9122429
Decision 698,Decision,2019,7,ATCM38_wp005_e,2015,4,0.7133524417877197,ATCM32_wp046_e,2009,10,0.86088455
Decision 698,Decision,2019,8,ATCM32_wp046_e,2009,10,0.7096850872039795,ATCM36_wp007_e,2013,6,0.8298232
Decision 698,Decision,2019,9,ATCM36_wp007_e,2013,6,0.7069945931434631,ATCM38_wp005_e,2015,4,0.8004425
Decision 698,Decision,2019,10,ATCM17_wp033_e,1992,27,0.7015715837478638,ATCM17_wp033_e,1992,27,0.726115
Decision 697,Decision,2019,1,ATCM25_wp035_e,2002,17,0.7728888988494873,ATCM26_wp012_e,2003,16,0.9706433
Decision 697,Decision,2019,2,ATCM26_wp012_e,2003,16,0.7375952005386353,ATCM26_wp005_e,2003,16,0.9704198
Decision 697,Decision,2019,3,ATCM25_wp028_e,2002,17,0.7189565896987915,ATCM25_wp035_e,2002,17,0.9371187
Decision 697,Decision,2019,4,ATCM25_wp044_e,2002,17,0.7149175405502319,ATCM27_wp047_rev1_e,2004,15,0.9275866
Decision 697,Decision,2019,5,ATCM26_wp005_e,2003,16,0.7146883606910706,ATCM39_wp042_e,2016,3,0.92471486
Decision 697,Decision,2019,6,ATCM24_wp037_e,2001,18,0.7051552534103394,ATCM25_wp044_e,2002,17,0.896015
Decision 697,Decision,2019,7,ATCM27_wp047_rev1_e,2004,15,0.7036688923835754,ATCM25_wp028_e,2002,17,0.89574176
Decision 697,Decision,2019,8,ATCM18_wp008_e,1994,25,0.6926673650741577,ATCM24_wp037_e,2001,18,0.8951933
Decision 697,Decision,2019,9,ATCM18_wp016_e,1994,25,0.6861790418624878,ATCM18_wp008_e,1994,25,0.8632072
Decision 697,Decision,2019,10,ATCM39_wp042_e,2016,3,0.6714457273483276,ATCM18_wp016_e,1994,25,0.8546907
Resolution 637,Resolution,2016,1,ATCM12_wp001_rev1_e,1983,33,0.8085863590240479,ATCM39_wp015_e,2016,0,0.97963655
Resolution 637,Resolution,2016,2,ATCM37_wp024_e,2014,2,0.8014763593673706,ATCM23_wp007_rev2_e,1999,17,0.96785074
Resolution 637,Resolution,2016,3,ATCM37_wp029_e,2014,2,0.8003751039505005,ATCM37_wp029_e,2014,2,0.9573736
Resolution 637,Resolution,2016,4,ATCM12_wp018_e,1983,33,0.7908821105957031,ATCM37_wp024_e,2014,2,0.9497813
Resolution 637,Resolution,2016,5,ATCM15_wp034_e,1989,27,0.7763262987136841,ATCM23_wp007_e,1999,17,0.9361917
Resolution 637,Resolution,2016,6,ATCM15_wp066_rev2_e,1989,27,0.7706751227378845,ATCM22_wp014_e,1998,18,0.9040508
Resolution 637,Resolution,2016,7,ATCM23_wp007_rev2_e,1999,17,0.7666440606117249,ATCM15_wp034_e,1989,27,0.895924
Resolution 637,Resolution,2016,8,ATCM22_wp014_e,1998,18,0.7646055221557617,ATCM15_wp066_rev2_e,1989,27,0.8926935
Resolution 637,Resolution,2016,9,ATCM39_wp015_e,2016,0,0.7640069723129272,ATCM12_wp001_rev1_e,1983,33,0.88387895
Resolution 637,Resolution,2016,10,ATCM23_wp007_e,1999,17,0.7614591121673584,ATCM12_wp018_e,1983,33,0.8517556
Decision 844,Decision,2025,1,ATCM27_wp030_rev1_e,2004,21,0.7976846694946289,ATCM26_wp005_e,2003,22,0.92599654
Decision 844,Decision,2025,2,ATCM26_wp011_e,2003,22,0.7864481806755066,ATCM27_wp030_rev1_e,2004,21,0.9094376
Decision 844,Decision,2025,3,ATCM26_wp005_e,2003,22,0.7448078393936157,ATCM24_wp037_e,2001,24,0.9089134
Decision 844,Decision,2025,4,ATCM25_wp049_e,2002,23,0.7427381277084351,ATCM26_wp011_e,2003,22,0.90869087
Decision 844,Decision,2025,5,ATCM24_wp037_e,2001,24,0.7391819953918457,ATCM27_wp029_e,2004,21,0.9045578
Decision 844,Decision,2025,6,ATCM18_wp008_e,1994,31,0.7377681732177734,ATCM25_wp049_e,2002,23,0.8950099
Decision 844,Decision,2025,7,ATCM30_wp044_e,2007,18,0.7304756045341492,ATCM25_wp046_e,2002,23,0.8907132
Decision 844,Decision,2025,8,ATCM27_wp029_e,2004,21,0.7266539335250854,ATCM30_wp044_e,2007,18,0.88307476
Decision 844,Decision,2025,9,ATCM25_wp046_e,2002,23,0.7223120927810669,ATCM25_wp044_e,2002,23,0.86753035
Decision 844,Decision,2025,10,ATCM25_wp044_e,2002,23,0.707244873046875,ATCM18_wp008_e,1994,31,0.8522482
Measure 753,Measure,2022,1,ATCM44_wp041_e,2022,0,0.9058407545089722,ATCM35_wp012_e,2012,10,0.97750866
Measure 753,Measure,2022,2,ATCM40_wp010_rev1_e,2017,5,0.8571908473968506,ATCM40_wp010_rev1_e,2017,5,0.97478276
Measure 753,Measure,2022,3,ATCM35_wp012_e,2012,10,0.807706892490387,ATCM44_wp041_e,2022,0,0.9738046
Measure 753,Measure,2022,4,ATCM44_wp042_e,2022,0,0.8028638958930969,ATCM28_wp042_e,2005,17,0.93223155
Measure 753,Measure,2022,5,ATCM28_wp042_e,2005,17,0.7939558029174805,ATCM44_wp042_e,2022,0,0.9241692
Measure 753,Measure,2022,6,ATCM35_wp058_e,2012,10,0.7922236323356628,ATCM36_wp059_e,2013,9,0.91208637
Measure 753,Measure,2022,7,ATCM36_wp059_e,2013,9,0.7904766798019409,ATCM44_wp040_e,2022,0,0.91041803
Measure 753,Measure,2022,8,ATCM44_wp046_e,2022,0,0.7886261940002441,ATCM44_wp043_e,2022,0,0.9029439
Measure 753,Measure,2022,9,ATCM44_wp040_e,2022,0,0.7865841388702393,ATCM44_wp046_e,2022,0,0.9020415
Measure 753,Measure,2022,10,ATCM44_wp043_e,2022,0,0.7844358682632446,ATCM35_wp058_e,2012,10,0.89033234
Resolution 663,Resolution,2017,1,ATCM40_wp032_e,2017,0,0.8972057104110718,ATCM40_wp032_e,2017,0,0.96809286
Resolution 663,Resolution,2017,2,ATCM43_wp021_e,2021,-4,0.8049353361129761,ATCM43_wp021_e,2021,-4,0.9403749
Resolution 663,Resolution,2017,3,ATCM36_wp049_e,2013,4,0.8045071363449097,ATCM41_wp012_e,2018,-1,0.93677264
Resolution 663,Resolution,2017,4,ATCM37_wp020_e,2014,3,0.7913848757743835,ATCM42_wp048_e,2019,-2,0.93004006
Resolution 663,Resolution,2017,5,ATCM41_wp012_e,2018,-1,0.777161717414856,ATCM36_wp049_e,2013,4,0.91828996
Resolution 663,Resolution,2017,6,ATCM16_wp021_e,1991,26,0.7736361026763916,ATCM37_wp020_e,2014,3,0.91011894
Resolution 663,Resolution,2017,7,ATCM32_wp034_e,2009,8,0.7707560062408447,ATCM29_wp007_e,2006,11,0.9077138
Resolution 663,Resolution,2017,8,ATCM30_wp017_e,2007,10,0.7682695388793945,ATCM30_wp017_e,2007,10,0.8895672
Resolution 663,Resolution,2017,9,ATCM29_wp007_e,2006,11,0.767362117767334,ATCM32_wp034_e,2009,8,0.87856454
Resolution 663,Resolution,2017,10,ATCM42_wp048_e,2019,-2,0.7623990774154663,ATCM16_wp021_e,1991,26,0.8090347
Measure 400,Measure,2008,1,ATCM36_wp005_e,2013,-5,0.907472550868988,ATCM31_wp008_e,2008,0,0.9841912
Measure 400,Measure,2008,2,ATCM45_wp026_e,2023,-15,0.8570820093154907,ATCM45_wp026_e,2023,-15,0.9790037
Measure 400,Measure,2008,3,ATCM31_wp008_e,2008,0,0.8539109230041504,ATCM36_wp005_e,2013,-5,0.9788425
Measure 400,Measure,2008,4,ATCM39_wp027_e,2016,-8,0.811275839805603,ATCM41_wp002_e,2018,-10,0.9275866
Measure 400,Measure,2008,5,ATCM43_wp045_e,2021,-13,0.806503415107727,ATCM35_wp044_e,2012,-4,0.9000389
Measure 400,Measure,2008,6,ATCM41_wp002_e,2018,-10,0.8007074594497681,ATCM45_wp054_rev1_e,2023,-15,0.89701164
Measure 400,Measure,2008,7,ATCM35_wp044_e,2012,-4,0.8003027439117432,ATCM37_wp054_e,2014,-6,0.8943658
Measure 400,Measure,2008,8,ATCM46_wp023_e,2024,-16,0.7966419458389282,ATCM39_wp027_e,2016,-8,0.8913768
Measure 400,Measure,2008,9,ATCM45_wp054_rev1_e,2023,-15,0.7957253456115723,ATCM46_wp023_e,2024,-16,0.8854731
Measure 400,Measure,2008,10,ATCM37_wp054_e,2014,-6,0.7916941046714783,ATCM43_wp045_e,2021,-13,0.8804275
Measure 764,Measure,2022,1,ATCM37_wp003_e,2014,8,0.8810074329376221,ATCM33_wp027_e,2010,12,0.98406917
Measure 764,Measure,2022,2,ATCM33_wp027_e,2010,12,0.8486139178276062,ATCM37_wp003_e,2014,8,0.9826643
Measure 764,Measure,2022,3,ATCM46_wp019_e,2024,-2,0.8366169929504395,ATCM46_wp019_e,2024,-2,0.97868
Measure 764,Measure,2022,4,ATCM44_wp005_e,2022,0,0.8151425123214722,ATCM44_wp005_e,2022,0,0.9538974
Measure 764,Measure,2022,5,ATCM36_wp059_e,2013,9,0.8141649961471558,ATCM43_wp002_rev1_e,2021,1,0.945015
Measure 764,Measure,2022,6,ATCM43_wp002_rev1_e,2021,1,0.8119580745697021,ATCM36_wp059_e,2013,9,0.90660346
Measure 764,Measure,2022,7,ATCM29_wp029_e,2006,16,0.8100563287734985,ATCM41_wp031_e,2018,4,0.9065208
Measure 764,Measure,2022,8,ATCM35_wp044_e,2012,10,0.8032968044281006,ATCM44_wp053_e,2022,0,0.9060646
Measure 764,Measure,2022,9,ATCM44_wp053_e,2022,0,0.8011369705200195,ATCM35_wp044_e,2012,10,0.9034987
Measure 764,Measure,2022,10,ATCM41_wp031_e,2018,4,0.7999439239501953,ATCM29_wp029_e,2006,16,0.89683104
Resolution 749,Resolution,2021,1,ATCM21_wp025_e,1997,24,0.8800920248031616,ATCM43_wp061_e,2021,0,0.96809286
Resolution 749,Resolution,2021,2,ATCM42_wp066_e,2019,2,0.8564891815185547,ATCM21_wp025_e,1997,24,0.9495946
Resolution 749,Resolution,2021,3,ATCM43_wp061_e,2021,0,0.8555930852890015,ATCM42_wp066_e,2019,2,0.9434727
Resolution 749,Resolution,2021,4,ATCM36_wp033_e,2013,8,0.8404793739318848,ATCM36_wp033_e,2013,8,0.94081146
Resolution 749,Resolution,2021,5,ATCM33_wp041_e,2010,11,0.8367384076118469,ATCM18_wp020_e,1994,27,0.9344191
Resolution 749,Resolution,2021,6,ATCM43_wp038_e,2021,0,0.8152455687522888,ATCM31_wp034_e,2008,13,0.9341793
Resolution 749,Resolution,2021,7,ATCM31_wp034_e,2008,13,0.8118533492088318,ATCM43_wp038_e,2021,0,0.9176464
Resolution 749,Resolution,2021,8,ATCM27_wp012_e,2004,17,0.8097244501113892,ATCM27_wp012_e,2004,17,0.9153295
Resolution 749,Resolution,2021,9,ATCM23_wp033_e,1999,22,0.8070998191833496,ATCM33_wp041_e,2010,11,0.9151022
Resolution 749,Resolution,2021,10,ATCM18_wp020_e,1994,27,0.8061157464981079,ATCM23_wp033_e,1999,22,0.8641271
Decision 737,Decision,2021,1,ATCM35_wp030_e,2012,9,0.8519529104232788,ATCM35_wp030_e,2012,9,0.9666128
Decision 737,Decision,2021,2,ATCM36_wp067_e,2013,8,0.7844846248626709,ATCM35_wp047_e,2012,9,0.9414607
Decision 737,Decision,2021,3,ATCM45_wp015_rev2_e,2023,-2,0.7638782858848572,ATCM45_wp015_rev2_e,2023,-2,0.93949276
Decision 737,Decision,2021,4,ATCM36_wp031_e,2013,8,0.746361255645752,ATCM36_wp031_e,2013,8,0.9281097
Decision 737,Decision,2021,5,ATCM35_wp047_e,2012,9,0.7315672636032104,ATCM36_wp067_e,2013,8,0.92313623
Decision 737,Decision,2021,6,ATCM40_wp030_e,2017,4,0.7121669054031372,ATCM40_wp030_e,2017,4,0.9115268
Decision 737,Decision,2021,7,ATCM38_wp005_e,2015,6,0.7110955119132996,ATCM32_wp046_e,2009,12,0.85947514
Decision 737,Decision,2021,8,ATCM32_wp046_e,2009,12,0.7083364129066467,ATCM36_wp007_e,2013,8,0.83256364
Decision 737,Decision,2021,9,ATCM36_wp007_e,2013,8,0.7072597146034241,ATCM37_wp001_e,2014,7,0.8208144
Decision 737,Decision,2021,10,ATCM37_wp001_e,2014,7,0.698901891708374,ATCM38_wp005_e,2015,6,0.79981786
Resolution 412,Resolution,2008,1,ATCM24_wp012_e,2001,7,0.8418365716934204,ATCM31_wp027_e,2008,0,0.9890808
Resolution 412,Resolution,2008,2,ATCM31_wp027_e,2008,0,0.8247298002243042,ATCM30_wp012_e,2007,1,0.9776798
Resolution 412,Resolution,2008,3,ATCM28_wp002_e,2005,3,0.8161588311195374,ATCM28_wp002_e,2005,3,0.97360456
Resolution 412,Resolution,2008,4,ATCM30_wp012_e,2007,1,0.8034085035324097,ATCM24_wp012_e,2001,7,0.9717361
Resolution 412,Resolution,2008,5,ATCM35_wp023_rev1_e,2012,-4,0.8028551340103149,ATCM35_wp023_rev1_e,2012,-4,0.9713038
Resolution 412,Resolution,2008,6,ATCM32_wp031_e,2009,-1,0.777562141418457,ATCM32_wp031_e,2009,-1,0.9708651
Resolution 412,Resolution,2008,7,ATCM39_wp005_e,2016,-8,0.7773890495300293,ATCM26_wp020_e,2003,5,0.96597666
Resolution 412,Resolution,2008,8,ATCM25_wp013_e,2002,6,0.7733396887779236,ATCM39_wp005_e,2016,-8,0.9655894
Resolution 412,Resolution,2008,9,ATCM26_wp020_e,2003,5,0.7718248963356018,ATCM25_wp013_e,2002,6,0.96532893
Resolution 412,Resolution,2008,10,ATCM23_wp036_e,1999,9,0.7718218564987183,ATCM23_wp036_e,1999,9,0.9333337
Resolution 745,Resolution,2021,1,ATCM14_wp015_e,1987,34,0.8607531785964966,ATCM42_wp023_e,2019,2,0.94996727
Resolution 745,Resolution,2021,2,ATCM42_wp023_e,2019,2,0.8566082715988159,ATCM42_wp060_e,2019,2,0.92732376
Resolution 745,Resolution,2021,3,ATCM42_wp060_e,2019,2,0.8371466398239136,ATCM42_wp024_e,2019,2,0.9263304
Resolution 745,Resolution,2021,4,ATCM3_wp020_rev1_e,1964,57,0.8281622529029846,ATCM45_wp044_e,2023,-2,0.92566115
Resolution 745,Resolution,2021,5,ATCM40_wp046_e,2017,4,0.823016345500946,ATCM40_wp046_e,2017,4,0.92368877
Resolution 745,Resolution,2021,6,ATCM14_wp001_e,1987,34,0.8181029558181763,ATCM14_wp015_e,1987,34,0.9042623
Resolution 745,Resolution,2021,7,ATCM14_wp004_e,1987,34,0.8111584186553955,ATCM3_wp020_rev1_e,1964,57,0.89986295
Resolution 745,Resolution,2021,8,ATCM45_wp044_e,2023,-2,0.8069407939910889,ATCM14_wp001_e,1987,34,0.89646906
Resolution 745,Resolution,2021,9,ATCM3_wp020_e,1964,57,0.7941466569900513,ATCM14_wp004_e,1987,34,0.88407934
Resolution 745,Resolution,2021,10,ATCM42_wp024_e,2019,2,0.7904756665229797,ATCM3_wp020_e,1964,57,0.8590027
Resolution 703,Resolution,2019,1,ATCM42_wp055_e,2019,0,0.883041501045227,ATCM42_wp055_e,2019,0,0.98357177
Resolution 703,Resolution,2019,2,ATCM46_wp052_e,2024,-5,0.8717513680458069,ATCM46_wp052_e,2024,-5,0.9474978
Resolution 703,Resolution,2019,3,ATCM41_wp032_e,2018,1,0.8517659902572632,ATCM41_wp032_e,2018,1,0.9308616
Resolution 703,Resolution,2019,4,ATCM36_wp015_e,2013,6,0.8484358191490173,ATCM34_wp045_e,2011,8,0.91512114
Resolution 703,Resolution,2019,5,ATCM28_wp031_e,2005,14,0.8413428068161011,ATCM28_wp031_e,2005,14,0.90568995
Resolution 703,Resolution,2019,6,ATCM36_wp020_e,2013,6,0.8316524624824524,ATCM47_wp021_rev1_e,2025,-6,0.902644
Resolution 703,Resolution,2019,7,ATCM34_wp045_e,2011,8,0.831199586391449,ATCM36_wp015_e,2013,6,0.89862424
Resolution 703,Resolution,2019,8,ATCM29_wp002_e,2006,13,0.828635036945343,ATCM36_wp020_e,2013,6,0.8961969
Resolution 703,Resolution,2019,9,ATCM29_wp001_e,2006,13,0.8222500085830688,ATCM29_wp002_e,2006,13,0.88975894
Resolution 703,Resolution,2019,10,ATCM47_wp021_rev1_e,2025,-6,0.8202958106994629,ATCM29_wp001_e,2006,13,0.8880229
Decision 611,Decision,2015,1,ATCM33_wp041_e,2010,5,0.8643136024475098,ATCM46_wp054_e,2024,-9,0.9304203
Decision 611,Decision,2015,2,ATCM46_wp054_e,2024,-9,0.8533549308776855,ATCM43_wp038_e,2021,-6,0.92672926
Decision 611,Decision,2015,3,ATCM43_wp038_e,2021,-6,0.8468282222747803,ATCM28_wp029_e,2005,10,0.9213152
Decision 611,Decision,2015,4,ATCM27_wp012_e,2004,11,0.839099645614624,ATCM44_wp009_e,2022,-7,0.92085373
Decision 611,Decision,2015,5,ATCM44_wp009_e,2022,-7,0.8274917602539062,ATCM27_wp012_e,2004,11,0.92081815
Decision 611,Decision,2015,6,ATCM23_wp033_e,1999,16,0.8237482905387878,ATCM47_wp015_e,2025,-10,0.91476965
Decision 611,Decision,2015,7,ATCM47_wp015_e,2025,-10,0.817294716835022,ATCM24_wp024_e,2001,14,0.90535575
Decision 611,Decision,2015,8,ATCM28_wp029_e,2005,10,0.8096394538879395,ATCM33_wp041_e,2010,5,0.89746183
Decision 611,Decision,2015,9,ATCM24_wp024_e,2001,14,0.8033738136291504,ATCM23_wp033_e,1999,16,0.85805386
Decision 611,Decision,2015,10,ATCM12_wp013_e,1983,32,0.8008032441139221,ATCM12_wp013_e,1983,32,0.8497718
Recommendation 141,Recommendation,1983,1,ATCM12_wp026_e,1983,0,0.9379101991653442,ATCM12_wp026_e,1983,0,0.9533793
Recommendation 141,Recommendation,1983,2,ATCM11_wp005_e,1981,2,0.8384103775024414,ATCM31_wp062_e,2008,-25,0.9525035
Recommendation 141,Recommendation,1983,3,ATCM14_wp021_e,1987,-4,0.828164279460907,ATCM12_wp008_e,1983,0,0.9523265
Recommendation 141,Recommendation,1983,4,ATCM11_wp036_e,1981,2,0.8206254243850708,ATCM13_wp034_e,1985,-2,0.9441975
Recommendation 141,Recommendation,1983,5,ATCM12_wp010_e,1983,0,0.8148524761199951,ATCM15_wp071_e,1989,-6,0.93938166
Recommendation 141,Recommendation,1983,6,ATCM12_wp008_e,1983,0,0.8084284067153931,ATCM11_wp005_e,1981,2,0.9387109
Recommendation 141,Recommendation,1983,7,ATCM13_wp034_e,1985,-2,0.7932345271110535,ATCM14_wp021_e,1987,-4,0.9361917
Recommendation 141,Recommendation,1983,8,ATCM31_wp062_e,2008,-25,0.7893041968345642,ATCM12_wp010_e,1983,0,0.9190923
Recommendation 141,Recommendation,1983,9,ATCM15_wp071_e,1989,-6,0.787717342376709,ATCM11_wp020_e,1981,2,0.9189834
Recommendation 141,Recommendation,1983,10,ATCM11_wp020_e,1981,2,0.7834180593490601,ATCM11_wp036_e,1981,2,0.91071624
Decision 848,Decision,2025,1,ATCM35_wp030_e,2012,13,0.8527523279190063,ATCM35_wp030_e,2012,13,0.967361
Decision 848,Decision,2025,2,ATCM36_wp067_e,2013,12,0.7861320972442627,ATCM35_wp047_e,2012,13,0.9431594
Decision 848,Decision,2025,3,ATCM45_wp015_rev2_e,2023,2,0.7718100547790527,ATCM45_wp015_rev2_e,2023,2,0.9392704
Decision 848,Decision,2025,4,ATCM36_wp031_e,2013,12,0.7516334652900696,ATCM36_wp031_e,2013,12,0.9309872
Decision 848,Decision,2025,5,ATCM35_wp047_e,2012,13,0.7302439212799072,ATCM36_wp067_e,2013,12,0.92613024
Decision 848,Decision,2025,6,ATCM38_wp005_e,2015,10,0.7193019390106201,ATCM40_wp030_e,2017,8,0.9162146
Decision 848,Decision,2025,7,ATCM36_wp007_e,2013,12,0.715483546257019,ATCM32_wp046_e,2009,16,0.8627453
Decision 848,Decision,2025,8,ATCM40_wp030_e,2017,8,0.7099372148513794,ATCM36_wp007_e,2013,12,0.8314717
Decision 848,Decision,2025,9,ATCM37_wp001_e,2014,11,0.7082024812698364,ATCM37_wp001_e,2014,11,0.8225315
Decision 848,Decision,2025,10,ATCM32_wp046_e,2009,16,0.6969344019889832,ATCM38_wp005_e,2015,10,0.8090347
Resolution 246,Resolution,1997,1,ATCM21_wp009_e,1997,0,0.9161380529403687,ATCM21_wp009_e,1997,0,0.9550851
Resolution 246,Resolution,1997,2,ATCM22_wp002_e,1998,-1,0.8969804048538208,ATCM22_wp012_e,1998,-1,0.95491725
Resolution 246,Resolution,1997,3,ATCM22_wp012_e,1998,-1,0.8851214647293091,ATCM22_wp002_e,1998,-1,0.9537254
Resolution 246,Resolution,1997,4,ATCM22_wp016_e,1998,-1,0.8467705249786377,ATCM22_wp016_e,1998,-1,0.95355266
Resolution 246,Resolution,1997,5,ATCM31_wp033_e,2008,-11,0.8084325194358826,ATCM21_wp040_e,1997,0,0.9433685
Resolution 246,Resolution,1997,6,ATCM29_wp017_e,2006,-9,0.8056229948997498,ATCM31_wp033_e,2008,-11,0.9396037
Resolution 246,Resolution,1997,7,ATCM33_wp001_e,2010,-13,0.7836993932723999,ATCM29_wp017_e,2006,-9,0.9388232
Resolution 246,Resolution,1997,8,ATCM21_wp040_e,1997,0,0.7740215063095093,ATCM15_wp064_e,1989,8,0.92271936
Resolution 246,Resolution,1997,9,ATCM15_wp031_e,1989,8,0.7697606086730957,ATCM15_wp031_e,1989,8,0.89213103
Resolution 246,Resolution,1997,10,ATCM15_wp064_e,1989,8,0.7637743353843689,ATCM33_wp001_e,2010,-13,0.88665617
Decision 551,Decision,2013,1,ATCM35_wp030_e,2012,1,0.9252191781997681,ATCM35_wp030_e,2012,1,0.9713038
Decision 551,Decision,2013,2,ATCM36_wp067_e,2013,0,0.8497310876846313,ATCM36_wp067_e,2013,0,0.95491725
Decision 551,Decision,2013,3,ATCM35_wp047_e,2012,1,0.8216445446014404,ATCM45_wp015_rev2_e,2023,-10,0.9538974
Decision 551,Decision,2013,4,ATCM45_wp015_rev2_e,2023,-10,0.8190411925315857,ATCM35_wp047_e,2012,1,0.9517915
Decision 551,Decision,2013,5,ATCM36_wp031_e,2013,0,0.8127869367599487,ATCM36_wp031_e,2013,0,0.94903076
Decision 551,Decision,2013,6,ATCM36_wp007_e,2013,0,0.7680550813674927,ATCM40_wp030_e,2017,-4,0.9356059
Decision 551,Decision,2013,7,ATCM38_wp005_e,2015,-2,0.7668343782424927,ATCM37_wp001_e,2014,-1,0.88307476
Decision 551,Decision,2013,8,ATCM40_wp030_e,2017,-4,0.7664331793785095,ATCM36_wp007_e,2013,0,0.8828729
Decision 551,Decision,2013,9,ATCM37_wp001_e,2014,-1,0.7588082551956177,ATCM38_wp005_e,2015,-2,0.8732581
Decision 551,Decision,2013,10,ATCM32_wp046_e,2009,4,0.7371795177459717,ATCM32_wp046_e,2009,4,0.8670808
Resolution 639,Resolution,2016,1,ATCM38_wp035_e,2015,1,0.9271667003631592,ATCM38_wp035_e,2015,1,0.9776798
Resolution 639,Resolution,2016,2,ATCM18_wp019_e,1994,22,0.7804662585258484,ATCM46_wp012_rev1_e,2024,-8,0.93186045
Resolution 639,Resolution,2016,3,ATCM17_wp003_e,1992,24,0.7771819829940796,ATCM18_wp019_e,1994,22,0.89184874
Resolution 639,Resolution,2016,4,ATCM46_wp012_rev1_e,2024,-8,0.7764320373535156,ATCM17_wp003_e,1992,24,0.886263
Resolution 639,Resolution,2016,5,ATCM12_wp018_e,1983,33,0.7510164976119995,ATCM8_wp009_e,1975,41,0.8697588
Resolution 639,Resolution,2016,6,ATCM9_wp013_rev1_e,1977,39,0.741736650466919,ATCM9_wp013_rev1_e,1977,39,0.86181754
Resolution 639,Resolution,2016,7,ATCM12_wp001_rev1_e,1983,33,0.7361118197441101,ATCM10_wp018_e,1979,37,0.8566205
Resolution 639,Resolution,2016,8,ATCM10_wp039_e,1979,37,0.731670081615448,ATCM10_wp039_e,1979,37,0.8368747
Resolution 639,Resolution,2016,9,ATCM8_wp009_e,1975,41,0.7307354211807251,ATCM12_wp018_e,1983,33,0.8358054
Resolution 639,Resolution,2016,10,ATCM10_wp018_e,1979,37,0.7296189665794373,ATCM12_wp001_rev1_e,1983,33,0.83419085
Measure 685,Measure,2019,1,ATCM32_wp042_e,2009,10,0.8791912794113159,ATCM46_wp039_e,2024,-5,0.9742002
Measure 685,Measure,2019,2,ATCM42_wp040_e,2019,0,0.8400894403457642,ATCM42_wp040_e,2019,0,0.97400314
Measure 685,Measure,2019,3,ATCM37_wp011_e,2014,5,0.829329252243042,ATCM32_wp042_e,2009,10,0.9637254
Measure 685,Measure,2019,4,ATCM46_wp039_e,2024,-5,0.8185186386108398,ATCM37_wp011_e,2014,5,0.96331346
Measure 685,Measure,2019,5,ATCM36_wp059_e,2013,6,0.8170220851898193,ATCM36_wp059_e,2013,6,0.9052302
Measure 685,Measure,2019,6,ATCM35_wp060_e,2012,7,0.8061268329620361,ATCM35_wp044_e,2012,7,0.903371
Measure 685,Measure,2019,7,ATCM35_wp044_e,2012,7,0.8058409690856934,ATCM46_wp023_e,2024,-5,0.8977311
Measure 685,Measure,2019,8,ATCM46_wp023_e,2024,-5,0.7969790697097778,ATCM35_wp061_e,2012,7,0.88937515
Measure 685,Measure,2019,9,ATCM35_wp061_e,2012,7,0.7960543036460876,ATCM35_wp060_e,2012,7,0.87856454
Measure 685,Measure,2019,10,ATCM35_wp058_e,2012,7,0.7947027087211609,ATCM35_wp058_e,2012,7,0.86685556
Decision 272,Decision,2000,1,ATCM40_wp006_e,2017,-17,0.7363358736038208,ATCM40_wp006_e,2017,-17,0.942422
Decision 272,Decision,2000,2,ATCM22_wp024_e,1998,2,0.6712732911109924,ATCM17_wp010_e,1992,8,0.9341793
Decision 272,Decision,2000,3,ATCM17_wp010_e,1992,8,0.6677848696708679,ATCM17_wp020_e,1992,8,0.9319843
Decision 272,Decision,2000,4,ATCM22_wp023_e,1998,2,0.6617652177810669,ATCM21_wp002_rev1_e,1997,3,0.89871323
